date,sp500_ret
2010-07-27,-0.001073
2010-07-28,-0.006874
2010-07-29,-0.004039
2010-07-30,5.2e-05
2010-08-02,0.021847
2010-08-03,-0.004813
2010-08-04,0.006417
2010-08-05,-0.001333
2010-08-06,-0.003445
2010-08-09,0.005515
2010-08-10,-0.00597
2010-08-11,-0.027435
2010-08-12,-0.005483
2010-08-13,-0.003902
2010-08-16,0.000195
2010-08-17,0.012525
2010-08-18,0.001444
2010-08-19,-0.016935
2010-08-20,-0.003539
2010-08-23,-0.003789
2010-08-24,-0.014424
2010-08-25,0.003523
2010-08-26,-0.007759
2010-08-27,0.01656
2010-08-30,-0.014556
2010-08-31,-6.7e-05
2010-09-01,0.029898
2010-09-02,0.009295
2010-09-03,0.013217
2010-09-07,-0.01115
2010-09-08,0.006538
2010-09-09,0.00479
2010-09-10,0.004883
2010-09-13,0.011575
2010-09-14,-0.000482
2010-09-15,0.003593
2010-09-16,-0.000121
2010-09-17,0.001005
2010-09-20,0.015202
2010-09-21,-0.002731
2010-09-22,-0.004449
2010-09-23,-0.008258
2010-09-24,0.020924
2010-09-27,-0.005519
2010-09-28,0.005024
2010-09-29,-0.002404
2010-09-30,-0.003101
2010-10-01,0.00445
2010-10-04,-0.007918
2010-10-05,0.02052
2010-10-06,6.4e-05
2010-10-07,-0.001617
2010-10-08,0.006125
2010-10-11,0.000207
2010-10-12,0.003755
2010-10-13,0.007272
2010-10-14,-0.003865
2010-10-15,0.002134
2010-10-18,0.007368
2010-10-19,-0.015835
2010-10-20,0.010449
2010-10-21,0.002
2010-10-22,0.002272
2010-10-25,0.00228
2010-10-26,0.000284
2010-10-27,-0.002547
2010-10-28,0.001306
2010-10-29,-0.000142
2010-11-01,0.00074
2010-11-02,0.007736
2010-11-03,0.003861
2010-11-04,0.01933
2010-11-05,0.003984
2010-11-08,-0.002
2010-11-09,-0.007598
2010-11-10,0.004364
2010-11-11,-0.004139
2010-11-12,-0.011796
2010-11-15,-0.001374
2010-11-16,-0.015729
2010-11-17,0.000274
2010-11-18,0.015284
2010-11-19,0.002599
2010-11-22,-0.001372
2010-11-23,-0.014258
2010-11-24,0.015003
2010-11-26,-0.007258
2010-11-29,-0.001085
2010-11-30,-0.005854
2010-12-01,0.021595
2010-12-02,0.012844
2010-12-03,0.002709
2010-12-06,-0.001162
2010-12-07,0.000655
2010-12-08,0.003878
2010-12-09,0.00398
2010-12-10,0.00613
2010-12-13,0.000224
2010-12-14,0.001005
2010-12-15,-0.004986
2010-12-16,0.006158
2010-12-17,0.001119
2010-12-20,0.002346
2010-12-21,0.006134
2010-12-22,0.003422
2010-12-23,-0.001591
2010-12-27,0.000807
2010-12-28,0.000765
2010-12-29,0.001216
2010-12-30,-0.001459
2010-12-31,-0.000271
2011-01-03,0.011325
2011-01-04,-0.001236
2011-01-05,0.005164
2011-01-06,-0.001715
2011-01-07,-0.001755
2011-01-10,-0.001549
2011-01-11,0.003829
2011-01-12,0.009032
2011-01-13,-0.001697
2011-01-14,0.007206
2011-01-18,0.001383
2011-01-19,-0.00996
2011-01-20,-0.001058
2011-01-21,0.002205
2011-01-24,0.005643
2011-01-25,0.0004
2011-01-26,0.00433
2011-01-27,0.002442
2011-01-28,-0.017916
2011-01-31,0.007465
2011-02-01,0.016542
2011-02-02,-0.00247
2011-02-03,0.002366
2011-02-04,0.002751
2011-02-07,0.006562
2011-02-08,0.004593
2011-02-09,-0.00273
2011-02-10,0.000744
2011-02-11,0.005651
2011-02-14,0.00241
2011-02-15,-0.003153
2011-02-16,0.006311
2011-02-17,0.003255
2011-02-18,0.001846
2011-02-22,-0.020693
2011-02-23,-0.006134
2011-02-24,-0.000795
2011-02-25,0.010296
2011-02-28,0.00512
2011-03-01,-0.015713
2011-03-02,0.002
2011-03-03,0.017027
2011-03-04,-0.00728
2011-03-07,-0.008306
2011-03-08,0.00911
2011-03-09,-0.001121
2011-03-10,-0.018763
2011-03-11,0.007394
2011-03-14,-0.005894
2011-03-15,-0.011073
2011-03-16,-0.019373
2011-03-17,0.012992
2011-03-18,0.004214
2011-03-21,0.015058
2011-03-22,-0.003353
2011-03-23,0.002916
2011-03-24,0.009368
